category,name,shortlist,code,scheme,aum,earliestNavDate,navCount,cat-avg,rr-all-rank,rr-all-avg,rr-1-avg,rr-3-avg,rr-5-avg,rr-8-avg,rr-10-avg,rr-12-avg,rr-all-count,rr-all-avg-,rr-all-stddev,rr-all-median,rr-all-min,rr-all-max,rr-all-dist-<0,rr-all-dist-0-10,rr-all-dist-10-20,rr-all-dist-20-30,rr-all-dist->30,rr-1-count,rr-1-avg-,rr-1-stddev,rr-1-median,rr-1-min,rr-1-max,rr-1-dist-<0,rr-1-dist-0-10,rr-1-dist-10-20,rr-1-dist-20-30,rr-1-dist->30,rr-3-count,rr-3-avg-,rr-3-stddev,rr-3-median,rr-3-min,rr-3-max,rr-3-dist-<0,rr-3-dist-0-10,rr-3-dist-10-20,rr-3-dist-20-30,rr-3-dist->30,rr-5-count,rr-5-avg-,rr-5-stddev,rr-5-median,rr-5-min,rr-5-max,rr-5-dist-<0,rr-5-dist-0-10,rr-5-dist-10-20,rr-5-dist-20-30,rr-5-dist->30,rr-8-count,rr-8-avg-,rr-8-stddev,rr-8-median,rr-8-min,rr-8-max,rr-8-dist-<0,rr-8-dist-0-10,rr-8-dist-10-20,rr-8-dist-20-30,rr-8-dist->30,rr-10-count,rr-10-avg-,rr-10-stddev,rr-10-median,rr-10-min,rr-10-max,rr-10-dist-<0,rr-10-dist-0-10,rr-10-dist-10-20,rr-10-dist-20-30,rr-10-dist->30,rr-12-count,rr-12-avg-,rr-12-stddev,rr-12-median,rr-12-min,rr-12-max,rr-12-dist-<0,rr-12-dist-0-10,rr-12-dist-10-20,rr-12-dist-20-30,rr-12-dist->30
"Index Funds","BANDHAN CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - REGULAR GROWTH","","150873","Other Scheme","undefined","undefined","694","undefined","","","","","","","","","410","","","","","","0","0","0","0","0","410","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - DIRECT GROWTH","","150868","Other Scheme","undefined","undefined","702","undefined","","","","","","","","","417","","","","","","0","0","0","0","0","417","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - REGULAR GROWTH","","150869","Other Scheme","undefined","undefined","702","undefined","","","","","","","","","417","","","","","","0","0","0","0","0","417","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - SEP27 INDEX FUND - DIRECT GROWTH","","150888","Other Scheme","undefined","undefined","697","undefined","","","","","","","","","412","","","","","","0","0","0","0","0","412","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - REGULAR GROWTH","","150890","Other Scheme","undefined","undefined","697","undefined","","","","","","","","","412","","","","","","0","0","0","0","0","412","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - DIRECT PLAN - GROWTH","","150746","Other Scheme","undefined","undefined","719","undefined","","","","","","","","","432","","","","","","0","0","0","0","0","432","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN CRISIL IBX Gilt April 2028 Index Fund Direct Plan-Growth","","148792","Other Scheme","undefined","undefined","1100","undefined","","","","","","","","","1141","","","","","","0","0","0","0","0","789","","","","","","0","0","0","0","0","352","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND - DIRECT GROWTH","","151408","Other Scheme","undefined","undefined","639","undefined","","","","","","","","","358","","","","","","0","0","0","0","0","358","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND - REGULAR GROWTH","","151409","Other Scheme","undefined","undefined","639","undefined","","","","","","","","","358","","","","","","0","0","0","0","0","358","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN CRISIL IBX Gilt June 2027 Index Fund Direct Plan-Growth","","148789","Other Scheme","undefined","undefined","1100","undefined","","","","","","","","","1141","","","","","","0","0","0","0","0","789","","","","","","0","0","0","0","0","352","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Direct Plan-Growth","","153389","Other Scheme","undefined","undefined","139","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth","","153407","Other Scheme","undefined","undefined","136","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN NIFTY 100 INDEX FUND - DIRECT PLAN - GROWTH","","149832","Other Scheme","undefined","undefined","892","undefined","","","","","","","","","745","","","","","","0","0","0","0","0","600","","","","","","0","0","0","0","0","145","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan Nifty 200 Quality 30 Index Fund - Direct Plan - Growth","","153114","Other Scheme","undefined","undefined","208","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN Nifty 50 Index Fund-Direct Plan-Growth","","118482","Other Scheme","undefined","undefined","3144","undefined","","","","","","","","","8777","","","","","","0","0","0","0","0","2723","","","","","","0","0","0","0","0","2309","","","","","","0","0","0","0","0","1797","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Index Funds","Bandhan Nifty 500 Momentum 50 Index Fund Direct Plan-Growth","","153003","Other Scheme","undefined","undefined","232","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan Nifty 500 Value 50 Index Fund Direct Plan - Growth","","152990","Other Scheme","undefined","undefined","232","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan Nifty Alpha 50 Index Fund - Direct Plan - Growth","","152177","Other Scheme","undefined","undefined","472","undefined","","","","","","","","","208","","","","","","0","0","0","0","0","208","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth","","153213","Other Scheme","undefined","undefined","173","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan Nifty Bank Index Fund - Direct Plan - Growth","","152793","Other Scheme","undefined","undefined","277","undefined","","","","","","","","","24","","","","","","0","0","0","0","0","24","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan Nifty IT Index Fund - Direct Plan - Growth","","152041","Other Scheme","undefined","undefined","518","undefined","","","","","","","","","252","","","","","","0","0","0","0","0","252","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan Nifty Midcap 150 Index Fund-Direct Plan-Growth","","152855","Other Scheme","undefined","undefined","259","undefined","","","","","","","","","8","","","","","","0","0","0","0","0","8","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan Nifty Next 50 Index Fund - Direct Plan - Growth","","153350","Other Scheme","undefined","undefined","148","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN Nifty Smallcap 250 Index Fund - Direct Plan - Growth","","152264","Other Scheme","undefined","undefined","443","undefined","","","","","","","","","181","","","","","","0","0","0","0","0","181","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Bandhan Nifty Total Market Index Fund - Direct Plan - Growth","","152716","Other Scheme","undefined","undefined","309","undefined","","","","","","","","","55","","","","","","0","0","0","0","0","55","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - DIRECT PLAN","","150636","Other Scheme","undefined","undefined","741","undefined","","","","","","","","","460","","","","","","0","0","0","0","0","459","","","","","","0","0","0","0","0","1","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - DIRECT PLAN","","150591","Other Scheme","undefined","undefined","764","undefined","","","","","","","","","501","","","","","","0","0","0","0","0","479","","","","","","0","0","0","0","0","22","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - Growth option","","152329","Other Scheme","undefined","undefined","415","undefined","","","","","","","","","159","","","","","","0","0","0","0","0","159","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Baroda BNP Paribas Nifty Midcap 150 Index Fund - Direct Plan - Growth Option","","153000","Other Scheme","undefined","undefined","225","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Direct Plan - Growth Option","","151283","Other Scheme","undefined","undefined","647","undefined","","","","","","","","","371","","","","","","0","0","0","0","0","371","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - Growth Option","","151574","Other Scheme","undefined","undefined","609","undefined","","","","","","","","","335","","","","","","0","0","0","0","0","335","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Direct Plan - Growth Option","","152931","Other Scheme","undefined","undefined","239","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP BSE SENSEX Next 30 Index Fund - Direct - Growth","","153219","Other Scheme","undefined","undefined","167","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Direct - Growth","","151329","Other Scheme","undefined","undefined","651","undefined","","","","","","","","","371","","","","","","0","0","0","0","0","371","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty 50 Equal Weight Index Fund - Direct Plan - Growth","","141877","Other Scheme","undefined","undefined","1960","undefined","","","","","","","","","3469","","","","","","0","0","0","0","0","1612","","","","","","0","0","0","0","0","1171","","","","","","0","0","0","0","0","686","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty 50 Index Fund - Direct Plan - Growth","","146376","Other Scheme","undefined","undefined","1628","undefined","","","","","","","","","2531","","","","","","0","0","0","0","0","1301","","","","","","0","0","0","0","0","855","","","","","","0","0","0","0","0","375","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty Bank Index Fund - Direct - Growth","","152654","Other Scheme","undefined","undefined","333","undefined","","","","","","","","","83","","","","","","0","0","0","0","0","83","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty Healthcare Index Fund - Direct- Growth","","153594","Other Scheme","undefined","undefined","72","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty IT Index Fund - Direct - Growth","","153590","Other Scheme","undefined","undefined","72","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - Growth","","150428","Other Scheme","undefined","undefined","778","undefined","","","","","","","","","537","","","","","","0","0","0","0","0","497","","","","","","0","0","0","0","0","40","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty Next 50 Index Fund - Direct Plan - Growth","","146381","Other Scheme","undefined","undefined","1628","undefined","","","","","","","","","2531","","","","","","0","0","0","0","0","1301","","","","","","0","0","0","0","0","855","","","","","","0","0","0","0","0","375","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty Private Bank Index Fund - Direct - Growth","","153348","Other Scheme","undefined","undefined","143","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - Growth","","149970","Other Scheme","undefined","undefined","861","undefined","","","","","","","","","690","","","","","","0","0","0","0","0","564","","","","","","0","0","0","0","0","126","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Direct - Growth","","151373","Other Scheme","undefined","undefined","638","undefined","","","","","","","","","359","","","","","","0","0","0","0","0","359","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty Smallcap250 Quality 50 Index Fund - Direct - Growth","","152243","Other Scheme","undefined","undefined","438","undefined","","","","","","","","","181","","","","","","0","0","0","0","0","181","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty Top 10 Equal Weight Index Fund - Direct - Growth","","152814","Other Scheme","undefined","undefined","266","undefined","","","","","","","","","18","","","","","","0","0","0","0","0","18","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","DSP Nifty500 Flexicap Quality 30 Index Fund - Direct - Growth","","153801","Other Scheme","undefined","undefined","24","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss BSE Internet Economy Index Fund - Direct Plan - Growth","","153497","Other Scheme","undefined","undefined","97","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - Growth","","150671","Other Scheme","undefined","undefined","721","undefined","","","","","","","","","438","","","","","","0","0","0","0","0","438","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - Growth","","150727","Other Scheme","undefined","undefined","716","undefined","","","","","","","","","433","","","","","","0","0","0","0","0","433","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - Growth","","150807","Other Scheme","undefined","undefined","702","undefined","","","","","","","","","420","","","","","","0","0","0","0","0","420","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Direct Plan - Growth","","151365","Other Scheme","undefined","undefined","635","undefined","","","","","","","","","358","","","","","","0","0","0","0","0","358","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - Growth Option","","153335","Other Scheme","undefined","undefined","149","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Direct - Growth","","153115","Other Scheme","undefined","undefined","206","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan Growth","","149950","Other Scheme","undefined","undefined","864","undefined","","","","","","","","","702","","","","","","0","0","0","0","0","570","","","","","","0","0","0","0","0","132","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund Direct Plan - Growth","","148555","Other Scheme","undefined","undefined","1171","undefined","","","","","","","","","1296","","","","","","0","0","0","0","0","864","","","","","","0","0","0","0","0","432","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan Growth","","149254","Other Scheme","undefined","undefined","984","undefined","","","","","","","","","931","","","","","","0","0","0","0","0","692","","","","","","0","0","0","0","0","239","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Index Funds","Edelweiss Nifty 50 Index Fund Direct Plan Growth","","149250","Other Scheme","undefined","undefined","984","undefined","","","","","","","","","931","","","","","","0","0","0","0","0","692","","","","","","0","0","0","0","0","239","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
